Source,Target,Type,Id,Label,Weight
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fjl3elqvocptqfdi6zp37r7b,Directed,20957,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:3rd23kvqfjggufjx54dyqsvt,Directed,20958,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wcim3zye4f62tfxml47zklfi,Directed,20959,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ctrkff2wuac6z7hxmdmb7663,Directed,20960,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ngw5juzjs7h6o4q46jq427hd,Directed,20961,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:dk3sr5zst7bmpj4mroqfnzvy,Directed,20962,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:sollz5qv5dvokksvcqzbg2rv,Directed,20963,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:bu6khpyf665o7g56ihba2w4n,Directed,20964,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fh5y6ywtyqxlypxn577uiofe,Directed,20965,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:eq6fqvmg26qtutckzvhpk5p3,Directed,20966,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:f434mqbdj26dujt2xalzi3rc,Directed,20967,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:aamtu7gdstifhhtcdcksmk53,Directed,20968,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:tqepbnxcs66f76mtptejm2y6,Directed,20969,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:dtkpmudmnczso4adujkrhmay,Directed,20970,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:j5gpuymciov6lolzhkiog2cr,Directed,20971,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:pl7et3nsxbetvv2pctwyuq2o,Directed,20972,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:v2ex5vojdijwtqw56ukhjzwh,Directed,20973,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fqo4z55bot24nuddciy3zpzl,Directed,20974,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:5stoe632lbclr5biuyudxd6y,Directed,20975,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:bf6gmtsboiksvcjvqqrdpx54,Directed,20976,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:chui4s6ghpkancclm6nbwgso,Directed,20977,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:p4hildkf722x7dztbz5mpiiu,Directed,20978,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:n47aezzfw3dcknqlqun3w36g,Directed,20979,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:3gajpeovo4ty7be6huibnvlr,Directed,20980,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:2wyx3vrr4nq4fsqaqq3xjkp4,Directed,20981,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:4oqsqlk7omsw5enbcragthwg,Directed,20982,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:nobslonbtlo2lke6zv2rtryv,Directed,20983,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:xbnkpcr3iquaf63bt5q2rz27,Directed,20984,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:2wwdaqtffflz2xgsbhiiecti,Directed,20985,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:h54h56rdagwztavl4nlwziwl,Directed,20986,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:j3fnzl52q63c66nsppuadpgj,Directed,20987,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ls762sopsah4k23qipqjkx3u,Directed,20988,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:iqwwxmj3pmz7n56szieg4hs4,Directed,20989,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wyss7mq6igdr4pwd7ckefmzh,Directed,20990,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:7mcdvfz44gezo34ny6u2wtwl,Directed,20991,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:mm4lb24whs46wx7l42oqp2rk,Directed,20992,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:igxv3jbfhzecguakcmpkhjsw,Directed,20993,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fhoijnzx4joddbdejrkyohqz,Directed,20994,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:uxzvmxebvxkonhbbwnaxib65,Directed,20995,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:rjme64yeo2o4wsjrjx2elqcu,Directed,20996,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:gzuna5ywq7lp3yiapqci5pou,Directed,20997,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:i4iudmppy2gx3et3xzsqcfkd,Directed,20998,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:la7yhvajunp372o54hofz4g5,Directed,20999,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:q4uozgeeeymdhczer2fdxrdu,Directed,21000,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:sfyxjwh2gtdq2j4r5xjgsj4w,Directed,21001,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:e2qdeyrx6wykct2zppjl4bce,Directed,21002,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:3wmy7tdmdncuikduvqacmnvg,Directed,21003,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:j3qmaeib2hjrwplh5qfin2uy,Directed,21004,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:g5xfx2tp3e2mmle6kkh7tc7r,Directed,21005,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:tacgusjjwu3ovark4nwvlhod,Directed,21006,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fbtoqhpj43xdlmhrkvnp44bm,Directed,21007,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:5axpqcgifkejua6sosezp6xv,Directed,21008,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:cdrvx64ck2c72fbudzfo5564,Directed,21009,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:sh2bo4fkyjh4v7enwyykd3p5,Directed,21010,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:nubd47blhjoeq34jy57h7oww,Directed,21011,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:me26bj72vlsultmm5betmkaz,Directed,21012,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:6rggx7oj2neexsho7yl7vgcc,Directed,21013,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:32xnzgz2y7hfsjk7kcutp6i2,Directed,21014,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:gboo6f753gkpepjgradg4otq,Directed,21015,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:qzavcoydyhncmgnqmvhrvkuw,Directed,21016,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ubtamq5sscgzc3kfljzqyzf6,Directed,21017,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:eri46itlgoiaylcynta332ru,Directed,21018,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:dvhwykwgjfcfry5saf5ht3mo,Directed,21019,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ax3xv6tztss5hjhymq45vbal,Directed,21020,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:6d7f332xr33veewidqjlrrab,Directed,21021,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:bcqzpxr2wi3v7hp23nfit7pd,Directed,21022,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:nt2gfjrycuyfrtf2iubyzhok,Directed,21023,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:5f7bjmv5opkrjypjiuwmdlvg,Directed,21024,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:jpdnovr4uqbdq7wjgvvankoc,Directed,21025,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:avi2arh37mlzvmhnl3ukptpm,Directed,21026,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:gtevhbscq7ul5qwghk724ubf,Directed,21027,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ihi2puv4hkk4v2neaxtorpkw,Directed,21028,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:xidtkqlrixbribpw3ewkhs5x,Directed,21029,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:5xtnjyhen4zhdpfpzpkk6sbp,Directed,21030,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:6z4j72t3rkywdf46jtz4ahjp,Directed,21031,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:3bsyd2hxtfhdp26olu5wmoq5,Directed,21032,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:g4jzoq2cr62z4lnkw3zahvkp,Directed,21033,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:2f3ri2ucehksmcvfwkkhb7ev,Directed,21034,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:jwsyxqkkr6blnfvuwmpbxioe,Directed,21035,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:hz5d43i5i4wfyzll3f5grdhp,Directed,21036,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:k5olbfdunidzdzentsnhlbjm,Directed,21037,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fjmawlmk7pc7vthbxw4j37vh,Directed,21038,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:f4acpx6ul3uic6hyh4gikrm7,Directed,21039,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:dty4h6d6bprydm7j4n3l7e26,Directed,21040,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:h4w3qkvapr5c6n7td6ug76dt,Directed,21041,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:rl5nsveefjmio4jxjkz6no2z,Directed,21042,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:aaaa3c2d6a7cyspdvq7hawzf,Directed,21043,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:uqmwqpil6muxu4gty3ehxx2d,Directed,21044,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:2d5z4xo5sv4ujbkyyhaut2tf,Directed,21045,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fu6kh244eheys4xrreka5jjw,Directed,21046,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:eb4ylhha44wjkw7z2mzs4cwi,Directed,21047,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:vdk5h7xsvym6n5d7jq72tjmh,Directed,21048,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:conmb6dwswgk7qechhlyd4pn,Directed,21049,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:e34ad4d76ipezuv2k4ehzm7y,Directed,21050,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:jp7uywhdrgj7mmusiqer2ib4,Directed,21051,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:vzbvflyetetmldte4czyy3x7,Directed,21052,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:cieetts7iwfozsmgztovthi6,Directed,21053,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wpxbeby4jzf3qknb5aqbp52o,Directed,21054,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:bkg2euu3o2nctfs56fybtvms,Directed,21055,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:654lrv6gtg6trpdwfs44kyqc,Directed,21056,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:7k77tosrpmglnkacag5dtago,Directed,21057,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:yuqhclfgtjsaljutvfu2zm52,Directed,21058,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:b2tnjav5w3dnfkmn2ygfgbff,Directed,21059,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:hmpuyeaqinkjg2uqdkgcacgj,Directed,21060,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:2ge266kdextoqaop4j2xfvrl,Directed,21061,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:s4azdwygzhvvpwdtapfeocup,Directed,21062,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ufcq5sg2phggwre3wftalabf,Directed,21063,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:a22qfix34skpowpw3xrjk6au,Directed,21064,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:vbaao2yvespcqcaxcizfzn6v,Directed,21065,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:p5iefmlgu2e5gg4vtawfu7kt,Directed,21066,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:yqcbt723nzmibhkbfctsqwn7,Directed,21067,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:xjvmf2lmfq6tejl3od2so6dg,Directed,21068,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:w5tp6en2qw2zuvapn7ed7cou,Directed,21069,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:75nrefl7ul2mdhaa6ar2pamo,Directed,21070,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:q4ori7hir37didp2p37quc2w,Directed,21071,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:kbuaz3efk6sckimlti32dcjm,Directed,21072,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:4mazaad2vmwmzmrx56qqzvkd,Directed,21073,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:7ddbxgukuqeikpv4uwlysobd,Directed,21074,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:rtgd5hm5y7onmdopo6jenhsi,Directed,21075,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ko2fz473ws37gtjqvqpvpdwn,Directed,21076,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:cgtczxtjcxb7jz4r7f6y67jy,Directed,21077,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:r4go55fb3jvupbri7ukxhg3s,Directed,21078,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ew5s2gloqs3ojvposdxv3oqy,Directed,21079,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:53xsmuxonpgmer4fnfqkmjnd,Directed,21080,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ljbo5rrvvnif4kedhkfe74x3,Directed,21081,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fh42kpq44ufkwfffzo4svop4,Directed,21082,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:635lq7nvg6ljpdvhq6jnubpj,Directed,21083,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:dzmdsl2kcakgoczhcnnvgfut,Directed,21084,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:q7il43uzkybflwcoolewgrz6,Directed,21085,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:hmuv3hqhhngewf2cx6ezqnsi,Directed,21086,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wb6z7lqnpbfc3a5l4l5cauvf,Directed,21087,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:d3gjveqszlpty3ubazqlzsln,Directed,21088,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:2mgscls7idwss2ax3bkmdorw,Directed,21089,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:xdlb4nfcdnyz22ig56n6rvci,Directed,21090,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:bhh7apmstptcvluichck4uzy,Directed,21091,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:i73bybhy6o3avm2ytzzcihej,Directed,21092,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:5v2u572fketm6srj6yj4rlu4,Directed,21093,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:infyyrxlmqf6n6wxt44flljo,Directed,21094,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wfmap4lah4lemqijqdqqtre3,Directed,21095,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:j66po5uoqdohimojmx2ptxuv,Directed,21096,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:42nd6gky5sn5aoqftvhbifw2,Directed,21097,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:qxcc26f5dyabcaumz6ffsubk,Directed,21098,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:upvguerqwwiftap4z2ezyfsd,Directed,21099,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:xfyjx7k7zp35soxvkdkun75v,Directed,21100,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:l3ukiniq3apqjxpjhnsx55pk,Directed,21101,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:r6i3qiroxtw5zfhvcdde2t7x,Directed,21102,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:guoxpnzsovwfec5gcgsfbf6l,Directed,21103,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:pddcrkdri3t7pvpmfsewqevg,Directed,21104,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:c6o2invdvunguybjmcyajebx,Directed,21105,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wdoxctopgj56mtbtbwuyd3mn,Directed,21106,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:odtacjoy4nzyqqdrq2fw66mk,Directed,21107,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:lfpkghnivbz7asn2maqmd2er,Directed,21108,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:u2tzdipoxxbdf2bzies5sbg6,Directed,21109,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:vtbcy4u7snbazzsn7vnb2i76,Directed,21110,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:3aunryyax7mjhfashzvdnqa7,Directed,21111,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:w6ckg5vyjwee4ib2nuxlzk6x,Directed,21112,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:abrvixid4cu7lntuzwlopmsg,Directed,21113,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ztdhstflqiuv5kvpekpms3ry,Directed,21114,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:q25gmsh3cnsek6sbtbir5dsw,Directed,21115,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:kdvdeyo6pj5gtx3ehrutmlrk,Directed,21116,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:xr7fmaqqmezzo3aw6z66cx53,Directed,21117,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:45hgcflq67lzjehni4osgz5g,Directed,21118,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:zppqriwg6m7v3kazosjfve3t,Directed,21119,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:rln2orgqfcowy36z4txlpvwd,Directed,21120,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:exbj3wkdps4ilpwwlmsqrdlb,Directed,21121,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:iip34d65osawyxa32seyvlmw,Directed,21122,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:aedi43g326tvr7wrbujc3hzp,Directed,21123,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:mobielbauwh6aalwnmmlaknx,Directed,21124,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ztsa5wb7uabqstjjunff7pin,Directed,21125,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ux632osoaqigjkgvuei3m6no,Directed,21126,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:q3yuvlpvynsbd7lz2a47fbqj,Directed,21127,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:laapviu2fkjkvyk7mmtxarh3,Directed,21128,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fehydrn4hhvthpqywosrs45j,Directed,21129,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:pyju4x6hmxkql4xuhi6a7xnp,Directed,21130,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ktsud3cqeg4qnpxbc2m5y22z,Directed,21131,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:v6tngcimk5bs7ix4jywhl2k2,Directed,21132,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:7y3p5izeippug4oan5l4mprr,Directed,21133,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:rutvq3tnuk37ppx5jat6zupw,Directed,21134,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:6acfzxkhsxz325prue6shl65,Directed,21135,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:b7asbclrsenvh6zzqh4ygmgd,Directed,21136,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:sf5irzdyp4fqgwpr2xdekln7,Directed,21137,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:veuoclvdp6m6ddcymui4kdf2,Directed,21138,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:b563ga3qqwxq2x2bjsheslwi,Directed,21139,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:gupf4worbp7vn6dmdoz5s6qc,Directed,21140,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:utfhxwxgajeh5vxcfhmsdpc6,Directed,21141,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:h6wqmyadbbhvcg5k55icfqow,Directed,21142,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:oghu2fezupqi7d7noztl4cvf,Directed,21143,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:lrqku4gls5bnq67y6gi6j5b7,Directed,21144,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:77tzqtrh3hrwhx3v5fh5mzaw,Directed,21145,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wpi2yhs56u3hcdyjxxmyyd55,Directed,21146,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:rw22bilit5slhsdtr34jwfjf,Directed,21147,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:vlxoxkilpejsb3ttx3x3clet,Directed,21148,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:oqyjkeyz2f777c7ckwj5iosj,Directed,21149,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:wynv3zqim2q7uq6acjtfkst5,Directed,21150,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:5qmptipqlbgmyrleqsndzd6r,Directed,21151,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:mas3icfjerckzjarrzruewao,Directed,21152,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:aiobyji3sswcl6fwump3ntcl,Directed,21153,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:therbrd5lsmobkkn5opqatyj,Directed,21154,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:ws37ei4fpibv3mp3hmlsujvc,Directed,21155,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:n3m4fte2m7tvk6qyyqglp3pd,Directed,21156,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:fnmtog7ktsqulhklllut3rpa,Directed,21157,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:7l4quk6kihlj2ant4emew4wu,Directed,21158,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:javtxlzknmkjln7aeelxkptn,Directed,21159,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:4gpjhgemud7t7mzfehtgbi6a,Directed,21160,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:whhmjffgqvcwykuxhlaiizi5,Directed,21161,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:daema23r264dvogzitryqrcz,Directed,21162,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:77a2k3wduqbell2b6x27w5qg,Directed,21163,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:bigj2rffitwycha2alue66ml,Directed,21164,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:a7z64zkpu3did27cpopksydp,Directed,21165,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:qwxnhyzsdypyxzfzk4mempcr,Directed,21166,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:lpcs366tx4j35xobm635sb54,Directed,21167,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:gwg6yfjnrhkc4h6nqxlc2vho,Directed,21168,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:772jlq343v3cd3cnbi3quzmo,Directed,21169,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:vgxbt7pa4uph3kcdwry6f5xr,Directed,21170,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:dwohctmjj5zgxi4osj5fyqyw,Directed,21171,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:6bwptjragdkknllxpk5pyvoe,Directed,21172,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:eecnqgmhgza3wv54oqlabmgj,Directed,21173,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:a7sxcxkywmqtoadof6v7ibcg,Directed,21174,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:3epanhff32npv5pz5yaqg2xm,Directed,21175,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:6wtvv5c6bfkamwj2uitz4qso,Directed,21176,,1
did:plc:lgpdtu3th6peeqh6lzxp5zta,did:plc:jhkhmvdgynwm74w54z7ffcib,Directed,21177,,1
